# epoch 7000  H=6.4013 C=1.5147 HO=5.6180  A(t)=0
       723  ....,...]+3....c  86a58eaf2ccea2f25d2b33e3c9a2f863
       721  ...]+3....c].J..  cea2f25d2b33e3c9a2f8635d914a0183
       721  .,...]+3....c].J  af2ccea2f25d2b33e3c9a2f8635d914a
       721  ,...]+3....c].J.  2ccea2f25d2b33e3c9a2f8635d914a01
       697  ..,...]+3....c].  8eaf2ccea2f25d2b33e3c9a2f8635d91
       691  .?}.-...,&..]+..  093f7d0f2dc1c0902c26cd2e5d2bc28a
       681  .]+3....c].J....  f25d2b33e3c9a2f8635d914a01838bfd
       681  ..]+3....c].J...  a2f25d2b33e3c9a2f8635d914a01838b
# epoch 47500  H=7.4226 C=1.7719 HO=6.5107  A(t)=59560
       943  4tbLn.xD[[>qS`..  3474624c6ef778445b5b3e715360c59e
       916  l.[[>..GJ.._..}.  6c8b5b5b3e0911474a9e8420b9bc7dd8
       910  [[>..GJ.._..}.-.  5b5b3e0911474a9e8420b9bc7dd82dc1
       910  [>..GJ.._..}.-..  5b3e0911474a9e8420b9bc7dd82dc19d
       892  d%.?}.-...,&..]+  6425093f7d0f2dc1c0902c26cd2e5d2b
       891  .}.-..#,%8.]+../  ca7d992dc1c0232c2538f85d2bbf8a2f
       889  ..}.-..#,%8.]+..  f8ca7d992dc1c0232c2538f85d2bbf8a
       886  .[[>..GJ.._..}.-  8b5b5b3e0911474a9e8420b9bc7dd82d
       873  ...}.-..#,%8.]+.  c8f8ca7d992dc1c0232c2538f85d2bbf
       847  "d%.?}.-...,&..]  226425093f7d0f2dc1c0902c26cd2e5d
# epoch 47750  H=7.4451 C=1.8224 HO=6.5288  A(t)=60001
      1162  d`..}.-...,tX.]+  646089e67d0b2de49f7f2c7458165d2b
      1162  `..}.-...,tX.]+.  6089e67d0b2de49f7f2c7458165d2b0d
      1136  .}.-...,tX.]+...  e67d0b2de49f7f2c7458165d2b0df485
      1132  ..}.-...,tX.]+..  89e67d0b2de49f7f2c7458165d2b0df4
      1127  }.-...,tX.]+....  7d0b2de49f7f2c7458165d2b0df485c0
      1060  .d`..}.-...,tX.]  10646089e67d0b2de49f7f2c7458165d
      1053  .-...,tX.]+....I  0b2de49f7f2c7458165d2b0df485c049
       990  ..}.-..#,.c.]+~.  b31f7db52de40c232cef63845d2b7e8a
       986  .,tX.]+....I.]8.  7f2c7458165d2b0df485c049d35d3801
       980  ..d`..}.-...,tX.  7f10646089e67d0b2de49f7f2c745816
# epoch 48000  H=7.4243 C=1.7907 HO=6.4939  A(t)=60333
      1204  ..}.-..#,.c.]+~.  b31f7db52de40c232cef63845d2b7e8a
      1077  .}q....,...]+3..  d27d71deb811ca2ccea2f25d2b331cc9
      1066  }q....,...]+3...  7d71deb811ca2ccea2f25d2b331cc9a2
      1027  }.-...,tX.]+....  7d0b2de49f7f2c7458165d2b0df485c0
      1009  .}.-...,tX.]+...  e67d0b2de49f7f2c7458165d2b0df485
      1009  ..}.-...,tX.]+..  89e67d0b2de49f7f2c7458165d2b0df4
       999  d`..}.-...,tX.]+  646089e67d0b2de49f7f2c7458165d2b
       985  `..}.-...,tX.]+.  6089e67d0b2de49f7f2c7458165d2b0d
       966  ...,...]+3...`.]  b811ca2ccea2f25d2b331cc9a260a55d
       942  ,tX.]+....I.]8..  2c7458165d2b0df485c049d35d3801ef
# epoch 48250  H=7.4129 C=1.7376 HO=6.5004  A(t)=60568
      1209  .,...]+3...`.].K  ca2ccea2f25d2b331cc9a260a55d174b
      1199  ..,...]+3...`.].  11ca2ccea2f25d2b331cc9a260a55d17
      1176  d`..}.-...,tX.]+  646089e67d0b2de49f7f2c7458165d2b
      1161  ,...]+3...`.].K.  2ccea2f25d2b331cc9a260a55d174b01
      1157  ...,...]+3...`.]  b811ca2ccea2f25d2b331cc9a260a55d
      1153  ...]+3...`.].K..  cea2f25d2b331cc9a260a55d174b0183
      1027  4t.c.y..[[>V.~i.  34748363f6790f845b5b3e56f07e69a7
      1020  `..}.-...,tX.]+.  6089e67d0b2de49f7f2c7458165d2b0d
       929  }.-...,tX.]+....  7d0b2de49f7f2c7458165d2b0df485c0
       867  .}.-...,tX.]+...  e67d0b2de49f7f2c7458165d2b0df485
# epoch 48500  H=7.4453 C=1.7788 HO=6.5318  A(t)=60916
       810  d`..}.-...,tX.]+  646089e67d0b2de49f7f2c7458165d2b
       766  ..}.-..#,.*.]+~o  b31f7d022de40c232cef2a845d2b7e6f
       760  .}.-..#,.*.]+~o+  1f7d022de40c232cef2a845d2b7e6f2b
       758  }.-..#,.*.]+~o+s  7d022de40c232cef2a845d2b7e6f2b73
       757  .-..#,.*.]+~o+s.  022de40c232cef2a845d2b7e6f2b73f6
       741  t..6.x%[[>.m...d  74eadc36b878255b5b3ee36d837f1064
       741  4t..6.x%[[>.m...  3474eadc36b878255b5b3ee36d837f10
       716  tbdR.x.[[>m.....  74626452d778f95b5b3e6dac1ec51011
       716  ..,...]+3...`.].  11ca2ccea2f25d2b331cc9a260a55d17
       715  4tbdR.x.[[>m....  3474626452d778f95b5b3e6dac1ec510
# epoch 48750  H=7.4078 C=1.7596 HO=6.5040  A(t)=61286
      1563  ..&,Dc.]+~.+...]  e4c0262c4463825d2b7eaa2bc0971b5d
      1473  -..&,Dc.]+~.+...  2de4c0262c4463825d2b7eaa2bc0971b
      1339  .-..&,Dc.]+~.+..  de2de4c0262c4463825d2b7eaa2bc097
      1339  }.-..&,Dc.]+~.+.  7dde2de4c0262c4463825d2b7eaa2bc0
      1185  4tbfL..h[[>G....  347462664cb8bd685b5b3e47131ec510
      1155  tbfL..h[[>G.....  7462664cb8bd685b5b3e47131ec510bf
      1138  ...w}.-..&,Dc.]+  bf8f19777dde2de4c0262c4463825d2b
      1119  w}.-..&,Dc.]+~.+  777dde2de4c0262c4463825d2b7eaa2b
      1099  bfL..h[[>G......  62664cb8bd685b5b3e47131ec510bf8f
      1092  .h[[>G.......w}.  bd685b5b3e47131ec510bf8f19777dde
# epoch 49000  H=7.3885 C=1.8150 HO=6.4873  A(t)=61667
      1214  ....}.-..`,...]+  11c8b31f7db52de40c602cefa4ab5d2b
      1212  ......}.-..`,...  c51011c8b31f7db52de40c602cefa4ab
      1212  .....}.-..`,...]  1011c8b31f7db52de40c602cefa4ab5d
      1205  Y......}.-..`,..  59c51011c8b31f7db52de40c602cefa4
      1204  ...}.-..`,...]+U  c8b31f7db52de40c602cefa4ab5d2b55
      1154  ..}.-..`,...]+Ur  b31f7db52de40c602cefa4ab5d2b5572
      1047  }.-..`,...]+Ur..  7db52de40c602cefa4ab5d2b5572a7c0
      1039  .}.-..`,...]+Ur.  1f7db52de40c602cefa4ab5d2b5572a7
      1033  .-..`,...]+Ur..)  b52de40c602cefa4ab5d2b5572a7c029
       985  tbfL..h[[>G.....  7462664cb8bd685b5b3e47131ec510bf
# epoch 49250  H=7.4105 C=1.7882 HO=6.5058  A(t)=61994
       683  ...}.-.:`,...]+U  c8b31f7db52de43a602cefa4ab5d2b55
       679  ..}.-.:`,...]+Ur  b31f7db52de43a602cefa4ab5d2b5572
       667  .w}.-..&,Du.]+~.  19777dde2de4c0262c4475825d2b7eaa
       621  -..Z,@c.]+~...~Q  2de40c5a2c4063be5d2b7e8a1d847e51
       615  ..Z,@c.]+~...~Q]  e40c5a2c4063be5d2b7e8a1d847e515d
       613  .Z,@c.]+~...~Q].  0c5a2c4063be5d2b7e8a1d847e515d8f
       600  Z,@c.]+~...~Q]..  5a2c4063be5d2b7e8a1d847e515d8f98
       599  ...}...v.,%..]+.  f784e67dafeb1976d12c25fc165d2beb
       599  ..}...v.,%..]+..  84e67dafeb1976d12c25fc165d2bebf4
       599  d...}...v.,%..]+  64f784e67dafeb1976d12c25fc165d2b
# epoch 49500  H=7.4441 C=1.7824 HO=6.5399  A(t)=62359
       927  ..}.-.:`,...]+Ur  b31f7db52de43a602cefa4ab5d2b5572
       909  ...}.-.:`,...]+U  c8b31f7db52de43a602cefa4ab5d2b55
       866  .%..}.-...,t.!]+  ca2586197dbe2de4c0062c741e215d2b
       866  %..}.-...,t.!]+]  2586197dbe2de4c0062c741e215d2b5d
       842  p.%..}.-...,t.!]  70ca2586197dbe2de4c0062c741e215d
       818  ..}.-...,t.!]+].  86197dbe2de4c0062c741e215d2b5df4
       810  tbdR1x.[[>Z....x  7462645231789e5b5b3e5aac91c51078
       810  4tbdR1x.[[>Z....  347462645231789e5b5b3e5aac91c510
       794  dR1x.[[>Z....x..  645231789e5b5b3e5aac91c51078c8b3
       791  .}.-.:`,...]+Ur.  1f7db52de43a602cefa4ab5d2b5572a7
